"   ","INSTANCE_NUMBER","SNAP_ID","SNAP_TIME","EVENT_NAME","WAITS","WAIT_TIME","AVGWAIT","PCT_DB_TIME","WAIT_CLASS"
"1983","1","2390","9/8/2013 7:15:50 PM","direct path read","295","1","3","0.3","User I/O"
"1984","1","2391","9/8/2013 7:45:50 PM","db file scattered read","8","0","5","0.2","User I/O"
"1985","1","2391","9/8/2013 7:45:50 PM","db file sequential read","917","4","4","14.7","User I/O"
"1986","1","2391","9/8/2013 7:45:50 PM","direct path read","199","0","0","0.1","User I/O"
"1987","1","2391","9/8/2013 7:45:50 PM","db file scattered read","8","0","5","0.2","User I/O"
"1988","1","2391","9/8/2013 7:45:50 PM","db file sequential read","917","4","4","14.7","User I/O"
"1989","1","2391","9/8/2013 7:45:50 PM","direct path read","199","0","0","0.1","User I/O"
"1990","1","2392","9/8/2013 8:15:50 PM","db file sequential read","34183","128","4","37.2","User I/O"
"1991","1","2392","9/8/2013 8:15:50 PM","direct path read","367","1","2","0.2","User I/O"
"1992","1","2392","9/8/2013 8:15:50 PM","db file scattered read","15079","29","2","8.4","User I/O"
"1993","1","2392","9/8/2013 8:15:50 PM","db file sequential read","34183","128","4","37.2","User I/O"
"1994","1","2392","9/8/2013 8:15:50 PM","direct path read","367","1","2","0.2","User I/O"
"1995","1","2392","9/8/2013 8:15:50 PM","db file scattered read","15079","29","2","8.4","User I/O"
"1996","1","2394","9/8/2013 9:15:50 PM","db file scattered read","15128","29","2","8.4","User I/O"
"1997","1","2394","9/8/2013 9:15:50 PM","db file sequential read","34096","129","4","37.1","User I/O"
"1998","1","2394","9/8/2013 9:15:50 PM","direct path read","372","1","3","0.3","User I/O"
"1999","1","2394","9/8/2013 9:15:50 PM","db file scattered read","15128","29","2","8.4","User I/O"
"2000","1","2394","9/8/2013 9:15:50 PM","db file sequential read","34096","129","4","37.1","User I/O"
"2001","1","2394","9/8/2013 9:15:50 PM","direct path read","372","1","3","0.3","User I/O"
"2002","1","2395","9/8/2013 9:45:50 PM","db file scattered read","46","0","4","0.6","User I/O"
"2003","1","2395","9/8/2013 9:45:50 PM","db file sequential read","705","3","4","11.6","User I/O"
"2004","1","2395","9/8/2013 9:45:50 PM","direct path read","231","0","0","0.2","User I/O"
"2005","1","2395","9/8/2013 9:45:50 PM","db file scattered read","46","0","4","0.6","User I/O"
"2006","1","2395","9/8/2013 9:45:50 PM","db file sequential read","705","3","4","11.6","User I/O"
"2007","1","2395","9/8/2013 9:45:50 PM","direct path read","231","0","0","0.2","User I/O"
"2008","1","2397","9/8/2013 10:45:50 PM","db file scattered read","3","0","7","0.1","User I/O"
"2009","1","2397","9/8/2013 10:45:50 PM","db file sequential read","481","2","4","9","User I/O"
"2010","1","2397","9/8/2013 10:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"2011","1","2397","9/8/2013 10:45:50 PM","db file scattered read","3","0","7","0.1","User I/O"
"2012","1","2397","9/8/2013 10:45:50 PM","db file sequential read","481","2","4","9","User I/O"
"2013","1","2397","9/8/2013 10:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"2014","1","2398","9/8/2013 11:15:50 PM","db file scattered read","15127","31","2","8.9","User I/O"
"2015","1","2398","9/8/2013 11:15:50 PM","db file scattered read","15127","31","2","8.9","User I/O"
"2016","1","2398","9/8/2013 11:15:50 PM","db file sequential read","34024","127","4","37","User I/O"
"2017","1","2398","9/8/2013 11:15:50 PM","direct path read","274","1","3","0.3","User I/O"
"2018","1","2398","9/8/2013 11:15:50 PM","db file sequential read","34024","127","4","37","User I/O"
"2019","1","2398","9/8/2013 11:15:50 PM","direct path read","274","1","3","0.3","User I/O"
"2020","1","2399","9/8/2013 11:45:50 PM","db file sequential read","561","3","5","37.8","User I/O"
"2021","1","2399","9/8/2013 11:45:50 PM","db file scattered read","3","0","5","0.2","User I/O"
"2022","1","2399","9/8/2013 11:45:50 PM","db file sequential read","561","3","5","37.8","User I/O"
"2023","1","2399","9/8/2013 11:45:50 PM","db file scattered read","3","0","5","0.2","User I/O"
"2024","1","2400","9/9/2013 12:15:50 AM","db file scattered read","15166","31","2","8.8","User I/O"
"2025","1","2400","9/9/2013 12:15:50 AM","db file sequential read","34107","128","4","37","User I/O"
"2026","1","2400","9/9/2013 12:15:50 AM","direct path read","186","0","0","0","User I/O"
"2027","1","2400","9/9/2013 12:15:50 AM","db file scattered read","15166","31","2","8.8","User I/O"
"2028","1","2400","9/9/2013 12:15:50 AM","db file sequential read","34107","128","4","37","User I/O"
"2029","1","2400","9/9/2013 12:15:50 AM","direct path read","186","0","0","0","User I/O"
"2030","1","2402","9/9/2013 1:15:50 AM","direct path read","267","1","4","0.3","User I/O"
"2031","1","2402","9/9/2013 1:15:50 AM","db file scattered read","15174","29","2","8.4","User I/O"
"2032","1","2402","9/9/2013 1:15:50 AM","db file sequential read","34589","132","4","38.1","User I/O"
"2033","1","2402","9/9/2013 1:15:50 AM","direct path read","267","1","4","0.3","User I/O"
"2034","1","2402","9/9/2013 1:15:50 AM","db file scattered read","15174","29","2","8.4","User I/O"
"2035","1","2402","9/9/2013 1:15:50 AM","db file sequential read","34589","132","4","38.1","User I/O"
"2036","1","2403","9/9/2013 1:45:50 AM","db file scattered read","13643","101","7","12","User I/O"
"2037","1","2403","9/9/2013 1:45:50 AM","db file scattered read","13643","101","7","12","User I/O"
"2038","1","2403","9/9/2013 1:45:50 AM","db file sequential read","53884","224","4","26.5","User I/O"
"2039","1","2403","9/9/2013 1:45:50 AM","direct path read","327","1","3","0.1","User I/O"
"2040","1","2403","9/9/2013 1:45:50 AM","db file sequential read","53884","224","4","26.5","User I/O"
"2041","1","2403","9/9/2013 1:45:50 AM","direct path read","327","1","3","0.1","User I/O"
"2042","1","2404","9/9/2013 2:15:50 AM","db file scattered read","15219","30","2","8.4","User I/O"
"2043","1","2404","9/9/2013 2:15:50 AM","db file sequential read","36072","138","4","38.2","User I/O"
"2044","1","2404","9/9/2013 2:15:50 AM","direct path read","325","1","2","0.2","User I/O"
"2045","1","2404","9/9/2013 2:15:50 AM","db file scattered read","15219","30","2","8.4","User I/O"
"2046","1","2404","9/9/2013 2:15:50 AM","db file sequential read","36072","138","4","38.2","User I/O"
"2047","1","2404","9/9/2013 2:15:50 AM","direct path read","325","1","2","0.2","User I/O"
"2048","1","2405","9/9/2013 2:45:50 AM","db file scattered read","17","0","5","0.2","User I/O"
"2049","1","2405","9/9/2013 2:45:50 AM","db file sequential read","1094","5","5","14.7","User I/O"
"2050","1","2405","9/9/2013 2:45:50 AM","direct path read","254","0","0","0.4","User I/O"
"2051","1","2405","9/9/2013 2:45:50 AM","direct path read","254","0","0","0.4","User I/O"
"2052","1","2405","9/9/2013 2:45:50 AM","db file scattered read","17","0","5","0.2","User I/O"
"2053","1","2405","9/9/2013 2:45:50 AM","db file sequential read","1094","5","5","14.7","User I/O"
"2054","1","2406","9/9/2013 3:15:50 AM","db file sequential read","35133","132","4","36.4","User I/O"
"2055","1","2406","9/9/2013 3:15:50 AM","direct path read","348","1","3","0.3","User I/O"
"2056","1","2406","9/9/2013 3:15:50 AM","db file scattered read","15214","30","2","8.2","User I/O"
"2057","1","2406","9/9/2013 3:15:50 AM","db file sequential read","35133","132","4","36.4","User I/O"
"2058","1","2406","9/9/2013 3:15:50 AM","direct path read","348","1","3","0.3","User I/O"
"2059","1","2406","9/9/2013 3:15:50 AM","db file scattered read","15214","30","2","8.2","User I/O"
"2060","1","2407","9/9/2013 3:45:50 AM","db file scattered read","11","0","5","0.2","User I/O"
"2061","1","2407","9/9/2013 3:45:50 AM","db file sequential read","1493","7","4","18.3","User I/O"
"2062","1","2407","9/9/2013 3:45:50 AM","direct path read","388","0","0","0.3","User I/O"
"2063","1","2407","9/9/2013 3:45:50 AM","db file scattered read","11","0","5","0.2","User I/O"
"2064","1","2407","9/9/2013 3:45:50 AM","db file sequential read","1493","7","4","18.3","User I/O"
"2065","1","2407","9/9/2013 3:45:50 AM","direct path read","388","0","0","0.3","User I/O"
"2066","1","2408","9/9/2013 4:15:50 AM","db file scattered read","15258","30","2","8.5","User I/O"
"2067","1","2408","9/9/2013 4:15:50 AM","db file sequential read","35115","131","4","37.7","User I/O"
"2068","1","2408","9/9/2013 4:15:50 AM","direct path read","264","1","4","0.3","User I/O"
"2069","1","2408","9/9/2013 4:15:50 AM","db file scattered read","15258","30","2","8.5","User I/O"
"2070","1","2408","9/9/2013 4:15:50 AM","db file sequential read","35115","131","4","37.7","User I/O"
"2071","1","2408","9/9/2013 4:15:50 AM","direct path read","264","1","4","0.3","User I/O"
"2072","1","2409","9/9/2013 4:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"2073","1","2409","9/9/2013 4:45:50 AM","db file sequential read","706","3","4","10.3","User I/O"
"2074","1","2409","9/9/2013 4:45:50 AM","direct path read","260","0","0","0.1","User I/O"
"2075","1","2409","9/9/2013 4:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"2076","1","2409","9/9/2013 4:45:50 AM","db file sequential read","706","3","4","10.3","User I/O"
"2077","1","2409","9/9/2013 4:45:50 AM","direct path read","260","0","0","0.1","User I/O"
"2078","1","2411","9/9/2013 5:45:50 AM","db file scattered read","23","0","4","0.4","User I/O"
"2079","1","2411","9/9/2013 5:45:50 AM","db file sequential read","1056","5","5","17.8","User I/O"
"2080","1","2411","9/9/2013 5:45:50 AM","direct path read","240","0","0","0.1","User I/O"
"2081","1","2411","9/9/2013 5:45:50 AM","db file scattered read","23","0","4","0.4","User I/O"
"2082","1","2411","9/9/2013 5:45:50 AM","db file sequential read","1056","5","5","17.8","User I/O"
"2083","1","2411","9/9/2013 5:45:50 AM","direct path read","240","0","0","0.1","User I/O"
"2084","1","2413","9/9/2013 6:45:50 AM","db file scattered read","4","0","4","0.1","User I/O"
"2085","1","2413","9/9/2013 6:45:50 AM","db file sequential read","726","3","5","13.4","User I/O"
"2086","1","2413","9/9/2013 6:45:50 AM","direct path read","276","0","0","0.1","User I/O"
"2087","1","2413","9/9/2013 6:45:50 AM","db file scattered read","4","0","4","0.1","User I/O"
"2088","1","2413","9/9/2013 6:45:50 AM","db file sequential read","726","3","5","13.4","User I/O"
"2089","1","2413","9/9/2013 6:45:50 AM","direct path read","276","0","0","0.1","User I/O"
"2090","1","2414","9/9/2013 7:15:50 AM","db file scattered read","15351","30","2","8.4","User I/O"
"2091","1","2414","9/9/2013 7:15:50 AM","db file sequential read","35299","133","4","37.5","User I/O"
"2092","1","2414","9/9/2013 7:15:50 AM","direct path read","312","1","4","0.4","User I/O"
"2093","1","2414","9/9/2013 7:15:50 AM","db file scattered read","15351","30","2","8.4","User I/O"
"2094","1","2414","9/9/2013 7:15:50 AM","db file sequential read","35299","133","4","37.5","User I/O"
"2095","1","2414","9/9/2013 7:15:50 AM","direct path read","312","1","4","0.4","User I/O"
"2096","1","2415","9/9/2013 7:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"2097","1","2415","9/9/2013 7:45:50 AM","db file sequential read","808","3","4","11.4","User I/O"
"2098","1","2415","9/9/2013 7:45:50 AM","direct path read","274","0","0","0.1","User I/O"
"2099","1","2415","9/9/2013 7:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"2100","1","2415","9/9/2013 7:45:50 AM","db file sequential read","808","3","4","11.4","User I/O"
"2101","1","2415","9/9/2013 7:45:50 AM","direct path read","274","0","0","0.1","User I/O"
"2102","1","2416","9/9/2013 8:15:50 AM","db file scattered read","15424","30","2","8.2","User I/O"
"2103","1","2416","9/9/2013 8:15:50 AM","db file sequential read","35663","135","4","37.5","User I/O"
"2104","1","2416","9/9/2013 8:15:50 AM","direct path read","353","1","2","0.2","User I/O"
"2105","1","2416","9/9/2013 8:15:50 AM","db file scattered read","15424","30","2","8.2","User I/O"
"2106","1","2416","9/9/2013 8:15:50 AM","db file sequential read","35663","135","4","37.5","User I/O"
"2107","1","2416","9/9/2013 8:15:50 AM","direct path read","353","1","2","0.2","User I/O"
"2108","1","2417","9/9/2013 8:45:50 AM","db file scattered read","5","0","8","0.2","User I/O"
"2109","1","2417","9/9/2013 8:45:50 AM","db file sequential read","963","4","4","13.6","User I/O"
"2110","1","2417","9/9/2013 8:45:50 AM","direct path read","237","0","0","0.1","User I/O"
"2111","1","2417","9/9/2013 8:45:50 AM","db file scattered read","5","0","8","0.2","User I/O"
"2112","1","2417","9/9/2013 8:45:50 AM","db file sequential read","963","4","4","13.6","User I/O"
"2113","1","2417","9/9/2013 8:45:50 AM","direct path read","237","0","0","0.1","User I/O"
"2114","1","2420","9/9/2013 10:15:50 AM","db file scattered read","15318","31","2","8.2","User I/O"
"2115","1","2420","9/9/2013 10:15:50 AM","db file sequential read","37276","139","4","37.3","User I/O"
"2116","1","2420","9/9/2013 10:15:50 AM","direct path read","182","1","5","0.2","User I/O"
"2117","1","2420","9/9/2013 10:15:50 AM","db file scattered read","15318","31","2","8.2","User I/O"
"2118","1","2420","9/9/2013 10:15:50 AM","db file sequential read","37276","139","4","37.3","User I/O"
"2119","1","2420","9/9/2013 10:15:50 AM","direct path read","182","1","5","0.2","User I/O"
"2120","1","2421","9/9/2013 10:45:50 AM","db file scattered read","158","1","4","1.7","User I/O"
"2121","1","2421","9/9/2013 10:45:50 AM","db file sequential read","6933","38","5","112.5","User I/O"
"2122","1","2421","9/9/2013 10:45:50 AM","direct path read","15","0","1","0.1","User I/O"
"2123","1","2421","9/9/2013 10:45:50 AM","db file scattered read","158","1","4","1.7","User I/O"
"2124","1","2421","9/9/2013 10:45:50 AM","db file sequential read","6933","38","5","112.5","User I/O"
"2125","1","2421","9/9/2013 10:45:50 AM","direct path read","15","0","1","0.1","User I/O"
"2126","1","2422","9/9/2013 11:15:50 AM","db file sequential read","36308","138","4","37.5","User I/O"
"2127","1","2422","9/9/2013 11:15:50 AM","direct path read","16","0","3","0","User I/O"
"2128","1","2422","9/9/2013 11:15:50 AM","db file scattered read","15534","32","2","8.6","User I/O"
"2129","1","2422","9/9/2013 11:15:50 AM","db file sequential read","36308","138","4","37.5","User I/O"
"2130","1","2422","9/9/2013 11:15:50 AM","direct path read","16","0","3","0","User I/O"
"2131","1","2422","9/9/2013 11:15:50 AM","db file scattered read","15534","32","2","8.6","User I/O"
"2132","1","2423","9/9/2013 11:45:50 AM","direct path read","3","0","0","0","User I/O"
"2133","1","2423","9/9/2013 11:45:50 AM","db file scattered read","12","0","3","0.2","User I/O"
"2134","1","2423","9/9/2013 11:45:50 AM","db file sequential read","1077","5","4","19.7","User I/O"
"2135","1","2423","9/9/2013 11:45:50 AM","direct path read","3","0","0","0","User I/O"
"2136","1","2423","9/9/2013 11:45:50 AM","db file scattered read","12","0","3","0.2","User I/O"
"2137","1","2423","9/9/2013 11:45:50 AM","db file sequential read","1077","5","4","19.7","User I/O"
"2138","1","2424","9/9/2013 12:15:50 PM","db file sequential read","36642","137","4","37.8","User I/O"
"2139","1","2424","9/9/2013 12:15:50 PM","direct path read","6","0","9","0","User I/O"
"2140","1","2424","9/9/2013 12:15:50 PM","db file scattered read","15586","31","2","8.6","User I/O"
"2141","1","2424","9/9/2013 12:15:50 PM","db file sequential read","36642","137","4","37.8","User I/O"
"2142","1","2424","9/9/2013 12:15:50 PM","direct path read","6","0","9","0","User I/O"
"2143","1","2424","9/9/2013 12:15:50 PM","db file scattered read","15586","31","2","8.6","User I/O"
"2144","1","2425","9/9/2013 12:45:50 PM","db file scattered read","11","0","4","0.2","User I/O"
"2145","1","2425","9/9/2013 12:45:50 PM","db file sequential read","865","4","4","13.8","User I/O"
"2146","1","2425","9/9/2013 12:45:50 PM","direct path read","15","0","2","0.1","User I/O"
"2147","1","2425","9/9/2013 12:45:50 PM","db file scattered read","11","0","4","0.2","User I/O"
"2148","1","2425","9/9/2013 12:45:50 PM","db file sequential read","865","4","4","13.8","User I/O"
"2149","1","2425","9/9/2013 12:45:50 PM","direct path read","15","0","2","0.1","User I/O"
"2150","1","2427","9/9/2013 1:45:50 PM","db file scattered read","8","0","5","0.1","User I/O"
"2151","1","2427","9/9/2013 1:45:50 PM","db file sequential read","1007","4","4","14.3","User I/O"
"2152","1","2427","9/9/2013 1:45:50 PM","direct path read","57","0","7","1.4","User I/O"
"2153","1","2427","9/9/2013 1:45:50 PM","db file scattered read","8","0","5","0.1","User I/O"
"2154","1","2427","9/9/2013 1:45:50 PM","db file sequential read","1007","4","4","14.3","User I/O"
"2155","1","2427","9/9/2013 1:45:50 PM","direct path read","57","0","7","1.4","User I/O"
"2156","1","2428","9/9/2013 2:15:50 PM","db file scattered read","15662","32","2","8.9","User I/O"
"2157","1","2428","9/9/2013 2:15:50 PM","db file sequential read","36336","135","4","37.3","User I/O"
"2158","1","2428","9/9/2013 2:15:50 PM","direct path read","17","0","4","0","User I/O"
"2159","1","2428","9/9/2013 2:15:50 PM","db file scattered read","15662","32","2","8.9","User I/O"
"2160","1","2428","9/9/2013 2:15:50 PM","db file sequential read","36336","135","4","37.3","User I/O"
"2161","1","2428","9/9/2013 2:15:50 PM","direct path read","17","0","4","0","User I/O"
